class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Bow-Arrow Stance,0.5033193827,0.2351728082,-0.130263865,0.9990996122,0.4955094755,0.2146964669,-0.1110480651,0.9988054633,0.4941092134,0.214177832,-0.1111002937,0.9985508919,0.4923753738,0.2137001902,-0.1111226529,0.9988571405,0.4945452809,0.2150735855,-0.1632565111,0.9989736676,0.4924816191,0.2148907632,-0.1632910371,0.9988966584,0.4900121689,0.214761287,-0.1633720249,0.999008894,0.4730649889,0.2202060819,-0.01090654917,0.9947224259,0.4704821706,0.221618861,-0.2474351674,0.9991206527,0.4991699159,0.2530055344,-0.08808790147,0.996712923,0.4970940053,0.2539617717,-0.1574320644,0.9987398386,0.4569388032,0.3196965456,0.1455861479,0.9987185597,0.4428826272,0.3167100549,-0.3273047805,0.9998519421,0.4548326135,0.4482526183,0.2555332184,0.03736242279,0.418441385,0.4549080729,-0.4003825784,0.9901437759,0.5293450952,0.4826560915,0.1639613211,0.2637808323,0.5051627755,0.4982647598,-0.3973274231,0.9802991748,0.5463291407,0.4937541783,0.1597252488,0.3480340242,0.5274834037,0.5065028667,-0.4430904388,0.9679944515,0.5531592369,0.4804944694,0.1129657999,0.3690417707,0.531375289,0.491009444,-0.4209938645,0.9649742842,0.541287601,0.4758487344,0.1401303709,0.3474934101,0.5239351988,0.487315625,-0.3849891126,0.9260184765,0.4863244593,0.5850216746,0.1384997219,0.9991693497,0.4614499211,0.5921128392,-0.1385433227,0.9975832701,0.605186224,0.6349865198,0.1192522421,0.9452264905,0.385951519,0.7466928959,-0.06598394364,0.9964850545,0.5871850848,0.8345817924,0.1980736256,0.984642148,0.2518014312,0.8239518404,0.05527861789,0.9956151247,0.5693261027,0.8683102727,0.2010594904,0.973603189,0.2209290713,0.8349240422,0.06588236988,0.9565025568,0.6517463923,0.868301034,0.1359691322,0.9808609486,0.2917931974,0.8812897205,-0.00777278468,0.9873437285
Bow-Arrow Stance,0.5033186674,0.234805584,-0.1303607076,0.9991053343,0.4955308437,0.2143855393,-0.1110742912,0.9988096952,0.4941560328,0.2139032185,-0.111127533,0.9985561967,0.4924620092,0.2134619355,-0.1111501306,0.9988619685,0.4945462346,0.2147777677,-0.1629959643,0.998976469,0.4924811721,0.2146441787,-0.1630311906,0.9989006519,0.4900092185,0.2145746201,-0.1631129086,0.9990125299,0.4733377099,0.2201173753,-0.01070999447,0.9947469831,0.4705412388,0.2215996683,-0.2469002903,0.9991240501,0.4992492199,0.2526304126,-0.0881902203,0.9967164397,0.4971476495,0.253611058,-0.1571521461,0.9987456799,0.4572127461,0.3193518817,0.145185262,0.998734951,0.4429681897,0.3166853189,-0.3269958794,0.9998520613,0.4548323154,0.4472481012,0.255392015,0.03791991621,0.4186042845,0.4547657967,-0.3998956978,0.9902266264,0.5294786096,0.4812110662,0.163501218,0.267808646,0.505384028,0.4982649088,-0.3968939781,0.980507195,0.5462922454,0.4922964871,0.159194082,0.3521464765,0.5275594592,0.506210804,-0.4426530004,0.9682642817,0.5529679656,0.4794360697,0.1128235832,0.373216629,0.5313650966,0.4909081757,-0.4207782745,0.9652655125,0.5412760973,0.475130856,0.1396034658,0.3514359891,0.5239410996,0.487303406,-0.384648174,0.9265656471,0.4872581363,0.5842229724,0.1384332776,0.9991700649,0.4614398479,0.5918633938,-0.1384762675,0.9975776672,0.6055479646,0.6348031759,0.1196225435,0.9456265569,0.3861060739,0.7465842366,-0.06870757043,0.996504128,0.5872641802,0.8339115977,0.2045162469,0.9847041965,0.2520928979,0.8238971233,0.05189155787,0.9957019687,0.5693688989,0.8677931428,0.2078775913,0.9735396504,0.2209429294,0.8348052502,0.0624288395,0.9568144679,0.6517449021,0.8679175973,0.1423621774,0.9809034467,0.2917833924,0.8812356591,-0.01245854609,0.9875488877
Bow-Arrow Stance,0.5037285089,0.2353526801,-0.1259955317,0.9991240501,0.4958133698,0.2147841454,-0.1067933887,0.9988339543,0.4943932891,0.2142606825,-0.1068478823,0.9985867143,0.4926462173,0.2137925178,-0.1068723351,0.9988878369,0.4949108064,0.2151597142,-0.1590665281,0.9989940524,0.4928751886,0.2149640173,-0.1591018885,0.9989198446,0.4904236794,0.2148411721,-0.1591783613,0.9990283251,0.4733699858,0.2204611599,-0.00752980914,0.9948740602,0.4709456563,0.2217571437,-0.245549202,0.9991383553,0.4994486272,0.2531279624,-0.08429146558,0.996786356,0.4974785745,0.2541005611,-0.1536648571,0.9987692833,0.4572587609,0.3196623623,0.1482047588,0.9987651706,0.4430421293,0.3176921606,-0.3267677128,0.9998534918,0.4548256397,0.4476069808,0.2556728125,0.03819128871,0.4186829925,0.4548060596,-0.3995917141,0.9901618361,0.5296102166,0.4814800322,0.1621289551,0.269095391,0.5057691336,0.4982565939,-0.396815598,0.9803959131,0.5464431047,0.4928304851,0.1573496014,0.3533603549,0.5279287696,0.5062026381,-0.4425283074,0.9681522846,0.5530647039,0.4801292419,0.1112894788,0.374464035,0.5316579938,0.4908174872,-0.4206234813,0.9651418924,0.5413445234,0.4752393365,0.1383226812,0.3527817428,0.5242158175,0.4871856272,-0.384504199,0.9263060689,0.4872396588,0.5847528577,0.1387083232,0.9991721511,0.4616517127,0.5921803713,-0.1387512982,0.997597456,0.6057140231,0.6353419423,0.1218723282,0.9452040792,0.3860536814,0.7470086217,-0.0905662626,0.9965341687,0.587258935,0.8338990808,0.2100709975,0.9846442938,0.2520208955,0.8238998652,0.01728466526,0.9957440495,0.5693730116,0.8678351045,0.2138201445,0.9733936787,0.2208469361,0.8348687291,0.02671204507,0.9572106004,0.6517502069,0.8679017425,0.1521061063,0.9807704687,0.2917886674,0.8813525438,-0.04577443749,0.9876468778
Bow-Arrow Stance,0.5040643215,0.2354749143,-0.1246336922,0.999145329,0.4960184097,0.214857161,-0.1054558381,0.9988611341,0.4945778847,0.2143260688,-0.1055096611,0.9986201525,0.492808342,0.2138552368,-0.1055344567,0.9989157915,0.495154202,0.2152268738,-0.1578566283,0.9990147948,0.4931309819,0.2150156796,-0.1578918099,0.9989424944,0.4906796515,0.2148819715,-0.1579656601,0.999047339,0.4734106958,0.2205792964,-0.006424711086,0.9950059652,0.4711549282,0.2217987925,-0.2453819513,0.9991549253,0.4996198118,0.253295362,-0.08302284777,0.9968646169,0.4977418482,0.2542633414,-0.1525761783,0.9987976551,0.4572589397,0.3197157681,0.1494428664,0.9987988472,0.4431656003,0.3180201352,-0.3265434504,0.9998556376,0.4548156261,0.4477024078,0.2558250129,0.03853489831,0.4187135696,0.4548099935,-0.3994209766,0.9901095033,0.5297871232,0.4815123975,0.1615453959,0.2711082995,0.5059857965,0.498231411,-0.3963193297,0.9803206325,0.5465381742,0.4929122627,0.1565687358,0.3554053307,0.5281174779,0.5061870217,-0.441937685,0.9681043029,0.5531071424,0.4804134965,0.1105713025,0.37656039,0.5318087339,0.4907337427,-0.4200665057,0.9650936723,0.5413864851,0.4752621949,0.1377569139,0.3548887372,0.5243476629,0.4870747328,-0.3840271831,0.9261893034,0.4871515632,0.584982276,0.1389722526,0.9991751313,0.462046057,0.5922806263,-0.1390151531,0.9976224899,0.6058652997,0.6357269287,0.1248650923,0.9448816776,0.3860212564,0.7472774386,-0.1000434607,0.9965698123,0.5872479677,0.8338965774,0.2155668437,0.9846113324,0.2520042658,0.8238993883,0.00372689357,0.9957900047,0.5693749189,0.8678750396,0.2195618153,0.9733077288,0.2207651436,0.8348987103,0.01279307157,0.95767349,0.6517564058,0.8678734303,0.1590858847,0.9806596041,0.2917973995,0.8814402819,-0.05933447927,0.9877582192
Bow-Arrow Stance,0.5040439963,0.2354272902,-0.1165457591,0.9991642833,0.4960203171,0.2148522437,-0.09745576978,0.9988896251,0.4945803285,0.2143227756,-0.09750916064,0.9986558557,0.492811203,0.2138531953,-0.09753676504,0.9989463687,0.4951584935,0.2152240127,-0.1498557031,0.9990341067,0.4931383729,0.2150150388,-0.1498850286,0.9989635944,0.4906924367,0.2148822099,-0.1499565095,0.9990658164,0.473411411,0.2205810249,3.53E-05,0.9951564074,0.471226126,0.2218018323,-0.2393411696,0.9991688132,0.4996145368,0.25323686,-0.07569260895,0.9969286323,0.4977385104,0.2542315423,-0.1452369839,0.998816967,0.4565143585,0.3190230727,0.1564257294,0.9988213778,0.443402946,0.3179821372,-0.3246257901,0.9998559356,0.4543365836,0.4460932016,0.2720136046,0.03815471753,0.4185473323,0.4538673162,-0.3991457522,0.9900866151,0.5297640562,0.4800066352,0.1943584234,0.2715916336,0.5059939623,0.497854352,-0.3950784206,0.9803360105,0.5463964343,0.4910396636,0.1931056082,0.3564444482,0.5281381607,0.5055932403,-0.4400473535,0.9681769609,0.5528412461,0.4786659479,0.1463457644,0.3775821626,0.5318031907,0.4902737737,-0.4182354808,0.9651614428,0.541364789,0.4742559791,0.170773834,0.3558956683,0.5243481398,0.4866861403,-0.3828360438,0.926229775,0.4871482253,0.5845044851,0.1394943595,0.9991768003,0.4622710645,0.5916017294,-0.1395331919,0.9976308346,0.6058703661,0.6354631782,0.120661661,0.9445188642,0.3861044943,0.7470846176,-0.1064428091,0.9965904355,0.5872659087,0.8334669471,0.2020836323,0.9846516252,0.2520041764,0.8239834309,-0.01140586101,0.9958347082,0.5693722963,0.8677887321,0.2048257142,0.9734006524,0.2207924575,0.8348996639,-0.003388002049,0.958089292,0.6517108679,0.8673917651,0.1447716504,0.9807049036,0.2918591797,0.8814458847,-0.0769149065,0.9878741503
Bow-Arrow Stance,0.504031539,0.2354090661,-0.1134911552,0.9991827011,0.496024698,0.2148518711,-0.09446377307,0.9989164472,0.4945855141,0.2143228203,-0.09451641142,0.9986894727,0.492815733,0.2138538212,-0.09454401582,0.9989748001,0.4951657653,0.2152246982,-0.1468335539,0.9990524054,0.4931493402,0.2150179893,-0.1468614787,0.9989839792,0.490709126,0.2148874551,-0.146932438,0.999083519,0.4734136164,0.220586583,0.002630883129,0.9952933788,0.4712978899,0.2218090147,-0.2368025333,0.999181807,0.4996110499,0.2532084286,-0.07281062752,0.9969897866,0.4977366328,0.2542181015,-0.1423316449,0.9988361597,0.4559687972,0.3185311854,0.1591632664,0.9988450408,0.4435960352,0.3179274797,-0.323571831,0.99985677,0.4539003968,0.4451524317,0.2763285041,0.03781816363,0.4184324741,0.4533105791,-0.3990121484,0.9900553823,0.5297444463,0.4791659117,0.200674966,0.2721578777,0.506000936,0.4976364076,-0.394425571,0.980350554,0.546219945,0.4901050925,0.1998413056,0.3575207889,0.5281577706,0.505258441,-0.4390057027,0.9682595134,0.5525528789,0.4777550995,0.1530666947,0.378642261,0.5317982435,0.4900084138,-0.4172368944,0.965243876,0.541305244,0.4736648202,0.1771590412,0.3569411933,0.524348557,0.4864562154,-0.3821996748,0.9263006449,0.4870989323,0.5842071772,0.1398574412,0.9991794825,0.46249336,0.591157496,-0.1398944408,0.9976481199,0.6058750153,0.635232091,0.1203352585,0.9441616535,0.3861872554,0.7469598651,-0.1119705886,0.9966183901,0.5872769356,0.8331448436,0.2009762228,0.9847046137,0.2520131171,0.8240573406,-0.02106863819,0.995885849,0.569367826,0.8677569628,0.2035560161,0.9735071659,0.2208207846,0.834902823,-0.01342845242,0.9585669637,0.651666224,0.8669564128,0.1440897882,0.9807546735,0.2919267416,0.8814569116,-0.08697351813,0.9880096316
Bow-Arrow Stance,0.5040959716,0.2354005873,-0.1140994281,0.9991926551,0.4960495532,0.2148405463,-0.0947368145,0.9989307523,0.4946064353,0.2143165022,-0.0947901383,0.9987074733,0.4928289056,0.2138507366,-0.09481311589,0.9989908338,0.4951948225,0.2152113765,-0.1470446736,0.9990651011,0.4931778908,0.2150078714,-0.1470768601,0.9989956021,0.4907348156,0.2148788124,-0.1471548378,0.9990943074,0.4734101892,0.2206242681,0.004408494569,0.9953553081,0.4713107944,0.2218160182,-0.2347032726,0.9991904497,0.4996648729,0.2532168329,-0.07275217026,0.997025013,0.4977887571,0.2542274594,-0.1421463192,0.9988482594,0.4562850595,0.3191383779,0.1610336155,0.998835206,0.4435716271,0.3179474473,-0.321172446,0.9998551607,0.4539015293,0.4458135068,0.2718348205,0.03760743141,0.4183944762,0.4534372985,-0.3964316547,0.9901930094,0.5299659967,0.4797835648,0.1848095953,0.2705466449,0.5060005784,0.4976310134,-0.3920407295,0.9804923534,0.5463579893,0.4907298088,0.1788487881,0.355861634,0.5281229019,0.5052572489,-0.4369547367,0.9684022069,0.5530928373,0.4790322185,0.1314453185,0.3769735396,0.5317898393,0.4900064766,-0.415053755,0.9653657675,0.5417218208,0.4741585851,0.1599351764,0.355369091,0.5243541002,0.4864518344,-0.3796935976,0.9264302254,0.4872642159,0.5842167735,0.1399856955,0.9991803765,0.4620231092,0.591335535,-0.1400198638,0.9976181984,0.6055794358,0.6350550056,0.08870373666,0.9443699121,0.3857661188,0.747068584,-0.09257009625,0.9965988994,0.5872601867,0.8334263563,0.1484569758,0.984788537,0.2518444657,0.8239802122,0.02054646239,0.9958615899,0.5693731308,0.868098557,0.1491951793,0.9737228751,0.2207702696,0.835000217,0.03023374453,0.9583446383,0.6516276002,0.8671621084,0.07972212136,0.980984807,0.2919432521,0.8815086484,-0.04432309046,0.9879686236
Bow-Arrow Stance,0.5040947199,0.2357260585,-0.1147616357,0.9991998672,0.4961375594,0.2150756717,-0.09511898458,0.9989415407,0.4947091639,0.2145472616,-0.09517604858,0.998721838,0.4929409027,0.214072004,-0.09519872069,0.9990035892,0.4952422678,0.2154352218,-0.1475406289,0.9990720749,0.4932131171,0.2152232826,-0.147573024,0.9990022182,0.4907578826,0.2150765508,-0.1476518214,0.9990987182,0.4734163284,0.2207209021,0.003917481285,0.9954108,0.4713086188,0.2218662202,-0.2347921431,0.9991936088,0.4996655881,0.2535887063,-0.0730984062,0.9970491529,0.4977767467,0.254542619,-0.142588824,0.9988553524,0.4562923908,0.3192754388,0.1606356651,0.9988449812,0.443574667,0.3179525733,-0.3212106824,0.9998532534,0.4539478421,0.4458414316,0.2655642331,0.03809127584,0.4183965623,0.4536876082,-0.3962856233,0.990219593,0.5299603343,0.4798368216,0.1651627421,0.2747831047,0.5058513284,0.4977800548,-0.3920638859,0.9805849195,0.5463206172,0.4908262193,0.1575813442,0.3601407409,0.5278056264,0.5052782893,-0.4371565878,0.9685172439,0.5526326299,0.4790460765,0.1109040752,0.3814695477,0.5314554572,0.4900794327,-0.4154447913,0.9654837847,0.5415667892,0.4741713107,0.1405739039,0.3593803942,0.524066925,0.4865289927,-0.379784584,0.9266320467,0.4873677194,0.584292829,0.1399920881,0.9991793633,0.4620209336,0.5914443731,-0.14002572,0.9975944757,0.6055744886,0.6351397634,0.09456270188,0.9445400238,0.3858065009,0.7470846176,-0.08285460621,0.9965915084,0.5872117877,0.833537817,0.160124585,0.984824121,0.2521936297,0.8239520788,0.03224352375,0.9959002733,0.5693706274,0.8680990934,0.1615608335,0.9737715721,0.2209818661,0.8350050449,0.04196887091,0.958514452,0.6515894532,0.867323637,0.09775318205,0.9810774326,0.2919982076,0.8815271258,-0.03444232419,0.9880738258
Bow-Arrow Stance,0.5040622354,0.2356996536,-0.1154137105,0.999216795,0.4961130023,0.2150725722,-0.0958083719,0.9989635348,0.4946612716,0.2145461589,-0.09586498141,0.998747766,0.4928591847,0.2140720189,-0.09588680416,0.9990261793,0.4952400327,0.2154308707,-0.1480030566,0.999091208,0.4932139516,0.2152207047,-0.148036629,0.9990222454,0.4907633364,0.2150748521,-0.1481164396,0.9991164804,0.473336935,0.2207331061,0.003299967619,0.9955096841,0.471350342,0.2218737453,-0.2353960276,0.9992062449,0.499591589,0.2535587847,-0.0737439245,0.9971144795,0.4977576733,0.2545152307,-0.1429605782,0.9988798499,0.4562698901,0.319565475,0.1596895605,0.9988635778,0.4435757995,0.3180530667,-0.3224969208,0.9998534322,0.4540700912,0.4470311403,0.2658756375,0.03864318505,0.4184013307,0.4543575346,-0.397213757,0.9901790023,0.5311290026,0.4802940488,0.1702269018,0.2778084576,0.5067646503,0.4980233312,-0.3938711882,0.9805028439,0.54731673,0.4908811152,0.1645947397,0.3631546199,0.5286587477,0.5053058267,-0.4395276904,0.9684209824,0.5538798571,0.4790732265,0.1176173463,0.3845738769,0.5320894718,0.4901562929,-0.4178888202,0.96536237,0.5439846516,0.4742927551,0.145920977,0.362395227,0.524666369,0.4866585732,-0.3816484511,0.9263585806,0.4870971143,0.5845071077,0.140248239,0.999178946,0.4620727003,0.5919197202,-0.1402830929,0.9975913763,0.6055564284,0.634883821,0.1081231833,0.943782866,0.3858677745,0.7471853495,-0.0963049382,0.9965830445,0.5870627761,0.8338404298,0.1886669546,0.9846661687,0.252212286,0.8240109682,0.01286106743,0.9958947301,0.5691931844,0.8683575988,0.1918114722,0.9736251235,0.2209436893,0.8350450397,0.0225211326,0.9587741494,0.6515521407,0.8676354289,0.1303569227,0.9808450341,0.2919906676,0.8815113902,-0.05009930581,0.9880635738
Bow-Arrow Stance,0.5040491819,0.2356902212,-0.1159006134,0.9992312193,0.4961043,0.215072006,-0.09633930773,0.9989818335,0.4946402907,0.2145463824,-0.09639562666,0.9987691045,0.4928193092,0.2140734345,-0.09641724825,0.9990452528,0.4952408373,0.2154287696,-0.1483877003,0.9991077781,0.4932158887,0.2152187526,-0.1484220922,0.9990395308,0.4907720089,0.2150724977,-0.1485024393,0.9991318583,0.4732972682,0.2207426131,0.002815807005,0.9955893755,0.4713862538,0.2218767852,-0.2358231843,0.9992166162,0.4995492399,0.2535470128,-0.07423503697,0.9971694946,0.4977484643,0.2545032203,-0.1432727575,0.9989010096,0.4562310278,0.3197144568,0.1591095924,0.9988790751,0.4435752928,0.3180766404,-0.3232382238,0.9998534918,0.454190433,0.4476359785,0.2655946314,0.03915781528,0.4184055924,0.4546482861,-0.3979340196,0.9901454449,0.5317909122,0.4805184603,0.1708335131,0.2806772292,0.5073575974,0.4982096553,-0.3952745795,0.9804503918,0.5478981733,0.4909467697,0.1656146944,0.3660012186,0.5291659832,0.5053955913,-0.441257894,0.9683650732,0.554584384,0.4791000783,0.1185990572,0.3875126541,0.5325433016,0.4902784526,-0.4196160734,0.9652866721,0.5451314449,0.4743730128,0.1466094553,0.3651807904,0.5251142979,0.486795783,-0.3830711246,0.9261692166,0.4869381785,0.5845831037,0.1404365599,0.9991776943,0.4621169567,0.5920595527,-0.1404716969,0.9975835681,0.6055549383,0.6346664429,0.1109673008,0.9432600737,0.3859166503,0.7472224832,-0.09973756969,0.9965732694,0.586959362,0.8340165615,0.192808032,0.9845550656,0.2522129118,0.8240719438,0.008420307189,0.9958947301,0.5690712333,0.8685618639,0.1960154772,0.9735432267,0.2209169567,0.8350772262,0.01800729707,0.9590408206,0.6515310407,0.8678685427,0.1338995695,0.9806809425,0.2919870615,0.8815011382,-0.05433038995,0.9880687594
Bow-Arrow Stance,0.5040130615,0.2357142121,-0.1171408296,0.9992315769,0.4960958064,0.2151128948,-0.09756296128,0.9989829063,0.4946323931,0.2145892829,-0.09762000293,0.9987722039,0.4928085208,0.2141201198,-0.0976421535,0.9990469217,0.4952293038,0.215447396,-0.1495651156,0.9991048574,0.4932031035,0.2152292132,-0.1495977938,0.9990367889,0.4907580316,0.2150773853,-0.1496792585,0.9991274476,0.4732925296,0.2207708061,0.00198022509,0.9956049323,0.4713883996,0.221878767,-0.2364351451,0.9992156029,0.4995400906,0.2535561025,-0.07530315965,0.9971706271,0.4977258146,0.2545007765,-0.1443287879,0.9988979697,0.4562045038,0.3196666837,0.1582909524,0.9988900423,0.4436887801,0.3177327216,-0.3232609034,0.999853611,0.4536031783,0.4475843012,0.2644366622,0.03931282833,0.4184952378,0.4544994533,-0.3979970515,0.9902457595,0.5305588841,0.4805347323,0.1676848084,0.2844652832,0.506942153,0.4981581867,-0.3957293928,0.9807262421,0.5470494628,0.4911231697,0.1625386924,0.3700816631,0.528758049,0.5054151416,-0.4417913556,0.9687443972,0.5532718301,0.4793190956,0.1154405326,0.3916857243,0.5322666168,0.4902714789,-0.4200434685,0.965696156,0.5429648757,0.4743794203,0.1434218884,0.3691199422,0.52498281,0.4867536426,-0.3835413158,0.9269616008,0.4868192673,0.5845775604,0.1404076666,0.9991899729,0.4617506862,0.5920532942,-0.1404437721,0.9976037145,0.6055445671,0.6346418858,0.1117897183,0.9439380765,0.3857305944,0.7472655177,-0.08754660189,0.9966178536,0.5870003104,0.834022522,0.1929760873,0.9846687913,0.25221017,0.824080646,0.03507404774,0.9959394336,0.5692264438,0.8685591817,0.1960610896,0.9736083746,0.2209484577,0.8350732327,0.04601985961,0.9591476321,0.6513843536,0.8677880168,0.1333641708,0.9807994962,0.291983366,0.8814613819,-0.02647360787,0.9881694913
Bow-Arrow Stance,0.5040676594,0.2361450791,-0.1208429709,0.999222815,0.4962482452,0.2154627591,-0.1012276784,0.9989717603,0.4948162436,0.2149240375,-0.101281628,0.9987584949,0.4930208623,0.2144436389,-0.1013011113,0.9990351796,0.4953511357,0.2157394588,-0.1527809799,0.9990952611,0.4933143258,0.2154692709,-0.1528158486,0.9990260601,0.4908452034,0.2152683288,-0.1528991163,0.9991171956,0.4733839035,0.2209797204,-0.0001005641752,0.9955579638,0.4713895321,0.2219657749,-0.236766696,0.9992071986,0.4995927811,0.2538931668,-0.07846875489,0.9971401691,0.4977579117,0.2547471821,-0.1469411552,0.9988859296,0.4565469325,0.3197214007,0.1555589586,0.9988819957,0.4434333742,0.3176237643,-0.3226339221,0.9998524785,0.4539786279,0.4473863542,0.2588039339,0.03942321986,0.4185393751,0.454220593,-0.396578908,0.9902655482,0.5305504203,0.4806084335,0.159731105,0.2840405405,0.5066282153,0.4982091188,-0.3932253718,0.9807094932,0.546949029,0.4917949438,0.1544395834,0.3695626557,0.5283041,0.5056421161,-0.4384581149,0.9686889648,0.5532290339,0.4802444875,0.1079190373,0.3911551237,0.5320611596,0.4904022217,-0.4170901775,0.965637207,0.5427986979,0.4748103321,0.1357411146,0.3687034249,0.524861753,0.4868412614,-0.3811217844,0.9268270731,0.4870428145,0.5845794082,0.1400771588,0.9991916418,0.4613247514,0.592181921,-0.1401135623,0.9975860119,0.6054037213,0.6346527338,0.09302926064,0.9442482591,0.3852703869,0.7477216125,-0.08068057895,0.9965981245,0.5870310068,0.834112227,0.1572448909,0.9846978188,0.2521817088,0.8241078258,0.03444866464,0.9959381819,0.5692774057,0.8686238527,0.1584332436,0.9736939669,0.2208815366,0.8351027966,0.04449706152,0.9589492083,0.6513622999,0.8679193258,0.08951787651,0.9808893204,0.2919855714,0.8814584613,-0.02961727604,0.9881566763
Bow-Arrow Stance,0.5039928555,0.2358912826,-0.1234199181,0.9992159605,0.4962072372,0.2152062953,-0.103862606,0.9989653826,0.4947801232,0.214713484,-0.1039198861,0.9987524152,0.4929906726,0.2142794877,-0.10394416,0.9990318418,0.4952986836,0.215456441,-0.1557039917,0.9990838766,0.4932587147,0.2151936889,-0.1557396352,0.9990128875,0.490791142,0.215006426,-0.1558262259,0.9991027117,0.4733837247,0.2209585607,-0.003008365165,0.9955396056,0.4713729918,0.2219415754,-0.2406571805,0.9991934299,0.4995451868,0.2537604868,-0.08115067333,0.9971356988,0.4976989329,0.2546311915,-0.1500019133,0.9988775253,0.4563536048,0.3198622763,0.1529741883,0.9988897443,0.4436119199,0.3176572621,-0.325094521,0.999851048,0.4539873004,0.4480908215,0.2571108043,0.03960170597,0.4187620282,0.4548456967,-0.3992468417,0.9901024103,0.5308799148,0.480619967,0.1597257853,0.286026746,0.5069240332,0.4984590411,-0.3963365555,0.9805110693,0.5472795367,0.4918347299,0.1543745548,0.3717536628,0.5287550092,0.5063248277,-0.4423978329,0.968450129,0.5535328388,0.4803722501,0.1074967235,0.3935531676,0.532643199,0.491083473,-0.4212684631,0.965375185,0.5427888632,0.4748176336,0.1355912983,0.3709263206,0.5252180099,0.4872655571,-0.3844911456,0.9262573719,0.4870565832,0.5847061872,0.1401536316,0.9991945028,0.4612958431,0.5923098326,-0.140191257,0.9975837469,0.6052629948,0.6346734166,0.1059101075,0.9435377717,0.385266453,0.748039484,-0.08041800559,0.9965415001,0.5870308876,0.8343358636,0.192787677,0.98461622,0.2519319654,0.8241520524,0.03582639992,0.995913744,0.5692710876,0.8686482906,0.1963283122,0.9735865593,0.2208664417,0.835308075,0.04581876844,0.9587053657,0.6513648629,0.86798805,0.1285199374,0.9807846546,0.2920143008,0.8814713359,-0.02990928851,0.9880905747
Bow-Arrow Stance,0.5039336681,0.2357677966,-0.1250372231,0.9992085695,0.4961850047,0.2150808275,-0.1055565625,0.9989575148,0.4947609901,0.2146137655,-0.1056147069,0.9987444282,0.4929755628,0.2142063826,-0.1056411266,0.9990267158,0.495269835,0.2153148204,-0.1575367302,0.9990718961,0.4932280183,0.2150555402,-0.157572642,0.9989994764,0.4907619059,0.2148747444,-0.1576601267,0.9990881085,0.4733836651,0.2209552377,-0.004962893669,0.9955104589,0.4713638723,0.2219337672,-0.2430799305,0.9991793633,0.4995009005,0.253690213,-0.08285150677,0.9971269369,0.4976415038,0.2545677722,-0.1518938541,0.9988684058,0.4561767578,0.3199420869,0.151098147,0.9988980293,0.4437067509,0.3176700473,-0.3264680505,0.9998500943,0.4539976716,0.4484015405,0.2559587657,0.03975351155,0.4189123511,0.4552465677,-0.4005042017,0.9899414778,0.5310300589,0.4806441367,0.1597503871,0.287941426,0.5070245266,0.4986297488,-0.3976715803,0.9803262353,0.5474377275,0.4918555021,0.1544262767,0.3738974333,0.5289509892,0.5067529082,-0.4439352155,0.9682380557,0.5535840392,0.480296433,0.1074192077,0.395902127,0.5328935385,0.4914868474,-0.4228242934,0.9651457667,0.5427766442,0.4748187363,0.1355753094,0.3730748892,0.5253693461,0.48753497,-0.3858823478,0.9257511497,0.4870628417,0.5847641826,0.140185073,0.9991971254,0.4612858891,0.5923672318,-0.1402233541,0.9975867271,0.605153203,0.6346867085,0.1126320213,0.942812562,0.3852653801,0.7482640743,-0.08096406609,0.9964936376,0.58703053,0.8344476223,0.2036726475,0.9845358729,0.2517613471,0.82419312,0.03486492485,0.9958935976,0.5692666769,0.868655026,0.2075287551,0.9734739065,0.2208463252,0.8354573846,0.04477823526,0.9585080147,0.6513646841,0.8680257797,0.1408534944,0.9806783199,0.2920255065,0.8814813495,-0.03113947436,0.988035202
